file||src||doc_id||subdoc_id||texttype||balanced||src_file_or_url||words||chars||sentences
estonian_nc17.vert.03||NC||8230||513558||periodicals||_||aja_sloleht_1998_06_13.ma||221||1359||13
estonian_nc17.vert.03||NC||8230||513559||periodicals||_||aja_sloleht_1998_06_13.ma||37||280||2
estonian_nc17.vert.03||NC||8230||513560||periodicals||_||aja_sloleht_1998_06_13.ma||206||1559||12
estonian_nc17.vert.03||NC||8230||513561||periodicals||_||aja_sloleht_1998_06_13.ma||321||2056||18
estonian_nc17.vert.03||NC||8230||513562||periodicals||_||aja_sloleht_1998_06_13.ma||368||2536||24
estonian_nc17.vert.03||NC||8230||513563||periodicals||_||aja_sloleht_1998_06_13.ma||139||1016||12
estonian_nc17.vert.03||NC||8230||513564||periodicals||_||aja_sloleht_1998_06_13.ma||34||241||2
estonian_nc17.vert.03||NC||8230||513565||periodicals||_||aja_sloleht_1998_06_13.ma||216||1602||13
estonian_nc17.vert.03||NC||8230||513566||periodicals||_||aja_sloleht_1998_06_13.ma||673||4052||55
estonian_nc17.vert.03||NC||8231||513567||periodicals||_||aja_sloleht_1998_11_06.ma||293||2029||18
estonian_nc17.vert.03||NC||8231||513568||periodicals||_||aja_sloleht_1998_11_06.ma||477||3225||30
estonian_nc17.vert.03||NC||8231||513569||periodicals||_||aja_sloleht_1998_11_06.ma||160||1049||11
estonian_nc17.vert.03||NC||8231||513570||periodicals||_||aja_sloleht_1998_11_06.ma||19||97||2
estonian_nc17.vert.03||NC||8231||513571||periodicals||_||aja_sloleht_1998_11_06.ma||73||463||5
estonian_nc17.vert.03||NC||8231||513572||periodicals||_||aja_sloleht_1998_11_06.ma||28||199||1
estonian_nc17.vert.03||NC||8231||513573||periodicals||_||aja_sloleht_1998_11_06.ma||192||1290||14
estonian_nc17.vert.03||NC||8231||513574||periodicals||_||aja_sloleht_1998_11_06.ma||118||845||4
estonian_nc17.vert.03||NC||8231||513575||periodicals||_||aja_sloleht_1998_11_06.ma||350||2330||26
estonian_nc17.vert.03||NC||8231||513576||periodicals||_||aja_sloleht_1998_11_06.ma||60||399||3
estonian_nc17.vert.03||NC||8231||513577||periodicals||_||aja_sloleht_1998_11_06.ma||176||1151||10
estonian_nc17.vert.03||NC||8231||513578||periodicals||_||aja_sloleht_1998_11_06.ma||87||622||4
estonian_nc17.vert.03||NC||8231||513579||periodicals||_||aja_sloleht_1998_11_06.ma||9||63||1
estonian_nc17.vert.03||NC||8231||513580||periodicals||_||aja_sloleht_1998_11_06.ma||50||364||3
estonian_nc17.vert.03||NC||8231||513581||periodicals||_||aja_sloleht_1998_11_06.ma||21||155||1
estonian_nc17.vert.03||NC||8231||513582||periodicals||_||aja_sloleht_1998_11_06.ma||321||1988||20
estonian_nc17.vert.03||NC||8231||513583||periodicals||_||aja_sloleht_1998_11_06.ma||24||161||1
estonian_nc17.vert.03||NC||8231||513584||periodicals||_||aja_sloleht_1998_11_06.ma||524||3294||33
estonian_nc17.vert.03||NC||8231||513585||periodicals||_||aja_sloleht_1998_11_06.ma||175||1233||10
estonian_nc17.vert.03||NC||8231||513586||periodicals||_||aja_sloleht_1998_11_06.ma||218||1245||19
estonian_nc17.vert.03||NC||8231||513587||periodicals||_||aja_sloleht_1998_11_06.ma||6||36||1
estonian_nc17.vert.03||NC||8231||513588||periodicals||_||aja_sloleht_1998_11_06.ma||110||721||7
estonian_nc17.vert.03||NC||8231||513589||periodicals||_||aja_sloleht_1998_11_06.ma||6||51||1
estonian_nc17.vert.03||NC||8231||513590||periodicals||_||aja_sloleht_1998_11_06.ma||286||1867||13
estonian_nc17.vert.03||NC||8231||513591||periodicals||_||aja_sloleht_1998_11_06.ma||41||215||2
estonian_nc17.vert.03||NC||8231||513592||periodicals||_||aja_sloleht_1998_11_06.ma||145||958||8
estonian_nc17.vert.03||NC||8231||513593||periodicals||_||aja_sloleht_1998_11_06.ma||22||181||1
estonian_nc17.vert.03||NC||8231||513594||periodicals||_||aja_sloleht_1998_11_06.ma||482||3105||31
estonian_nc17.vert.03||NC||8231||513595||periodicals||_||aja_sloleht_1998_11_06.ma||132||1058||6
estonian_nc17.vert.03||NC||8231||513596||periodicals||_||aja_sloleht_1998_11_06.ma||23||182||1
estonian_nc17.vert.03||NC||8231||513597||periodicals||_||aja_sloleht_1998_11_06.ma||385||2506||19
estonian_nc17.vert.03||NC||8231||513598||periodicals||_||aja_sloleht_1998_11_06.ma||134||912||13
estonian_nc17.vert.03||NC||8231||513599||periodicals||_||aja_sloleht_1998_11_06.ma||6||49||1
estonian_nc17.vert.03||NC||8231||513600||periodicals||_||aja_sloleht_1998_11_06.ma||203||1160||12
estonian_nc17.vert.03||NC||8231||513601||periodicals||_||aja_sloleht_1998_11_06.ma||23||141||1
estonian_nc17.vert.03||NC||8231||513602||periodicals||_||aja_sloleht_1998_11_06.ma||593||3930||46
estonian_nc17.vert.03||NC||8231||513603||periodicals||_||aja_sloleht_1998_11_06.ma||10||75||1
estonian_nc17.vert.03||NC||8231||513604||periodicals||_||aja_sloleht_1998_11_06.ma||20||106||1
estonian_nc17.vert.03||NC||8231||513605||periodicals||_||aja_sloleht_1998_11_06.ma||343||2252||23
estonian_nc17.vert.03||NC||8231||513606||periodicals||_||aja_sloleht_1998_11_06.ma||5||29||1
estonian_nc17.vert.03||NC||8231||513607||periodicals||_||aja_sloleht_1998_11_06.ma||1400||6060||38
estonian_nc17.vert.03||NC||8231||513608||periodicals||_||aja_sloleht_1998_11_06.ma||233||1639||13
estonian_nc17.vert.03||NC||8231||513609||periodicals||_||aja_sloleht_1998_11_06.ma||27||182||1
estonian_nc17.vert.03||NC||8231||513610||periodicals||_||aja_sloleht_1998_11_06.ma||327||2043||21
estonian_nc17.vert.03||NC||8231||513611||periodicals||_||aja_sloleht_1998_11_06.ma||201||1275||8
estonian_nc17.vert.03||NC||8231||513612||periodicals||_||aja_sloleht_1998_11_06.ma||216||1425||12
estonian_nc17.vert.03||NC||8231||513613||periodicals||_||aja_sloleht_1998_11_06.ma||27||202||2
estonian_nc17.vert.03||NC||8231||513614||periodicals||_||aja_sloleht_1998_11_06.ma||205||1410||12
estonian_nc17.vert.03||NC||8231||513615||periodicals||_||aja_sloleht_1998_11_06.ma||475||3219||25
estonian_nc17.vert.03||NC||8231||513616||periodicals||_||aja_sloleht_1998_11_06.ma||110||649||7
estonian_nc17.vert.03||NC||8231||513617||periodicals||_||aja_sloleht_1998_11_06.ma||238||1525||15
estonian_nc17.vert.03||NC||8231||513618||periodicals||_||aja_sloleht_1998_11_06.ma||784||5202||39
estonian_nc17.vert.03||NC||8231||513619||periodicals||_||aja_sloleht_1998_11_06.ma||546||3320||31
estonian_nc17.vert.03||NC||8231||513620||periodicals||_||aja_sloleht_1998_11_06.ma||308||2077||24
estonian_nc17.vert.03||NC||8231||513621||periodicals||_||aja_sloleht_1998_11_06.ma||257||1821||16
estonian_nc17.vert.03||NC||8231||513622||periodicals||_||aja_sloleht_1998_11_06.ma||18||126||1
estonian_nc17.vert.03||NC||8231||513623||periodicals||_||aja_sloleht_1998_11_06.ma||26||150||1
estonian_nc17.vert.03||NC||8231||513624||periodicals||_||aja_sloleht_1998_11_06.ma||418||2567||33
estonian_nc17.vert.03||NC||8231||513625||periodicals||_||aja_sloleht_1998_11_06.ma||125||907||8
estonian_nc17.vert.03||NC||8231||513626||periodicals||_||aja_sloleht_1998_11_06.ma||101||698||7
estonian_nc17.vert.03||NC||8231||513627||periodicals||_||aja_sloleht_1998_11_06.ma||274||1660||20
estonian_nc17.vert.03||NC||8231||513628||periodicals||_||aja_sloleht_1998_11_06.ma||119||942||6
estonian_nc17.vert.03||NC||8231||513629||periodicals||_||aja_sloleht_1998_11_06.ma||62||446||5
estonian_nc17.vert.03||NC||8231||513630||periodicals||_||aja_sloleht_1998_11_06.ma||22||167||1
estonian_nc17.vert.03||NC||8231||513631||periodicals||_||aja_sloleht_1998_11_06.ma||320||1962||28
estonian_nc17.vert.03||NC||8303||518521||periodicals||_||aja_sloleht_1998_01_17.ma||184||1324||10
estonian_nc17.vert.03||NC||8303||518522||periodicals||_||aja_sloleht_1998_01_17.ma||12||92||1
estonian_nc17.vert.03||NC||8303||518523||periodicals||_||aja_sloleht_1998_01_17.ma||322||2052||33
estonian_nc17.vert.03||NC||8303||518524||periodicals||_||aja_sloleht_1998_01_17.ma||44||310||4
estonian_nc17.vert.03||NC||8303||518525||periodicals||_||aja_sloleht_1998_01_17.ma||58||356||2
estonian_nc17.vert.03||NC||8303||518526||periodicals||_||aja_sloleht_1998_01_17.ma||2100||13977||236
estonian_nc17.vert.03||NC||8303||518527||periodicals||_||aja_sloleht_1998_01_17.ma||254||1926||20
estonian_nc17.vert.03||NC||8303||518528||periodicals||_||aja_sloleht_1998_01_17.ma||270||1963||21
estonian_nc17.vert.03||NC||8303||518529||periodicals||_||aja_sloleht_1998_01_17.ma||20||133||2
estonian_nc17.vert.03||NC||8303||518530||periodicals||_||aja_sloleht_1998_01_17.ma||426||2308||31
estonian_nc17.vert.03||NC||8303||518531||periodicals||_||aja_sloleht_1998_01_17.ma||286||1896||13
estonian_nc17.vert.03||NC||8303||518532||periodicals||_||aja_sloleht_1998_01_17.ma||17||103||1
estonian_nc17.vert.03||NC||8303||518533||periodicals||_||aja_sloleht_1998_01_17.ma||415||3026||20
estonian_nc17.vert.03||NC||8303||518534||periodicals||_||aja_sloleht_1998_01_17.ma||230||1725||11
estonian_nc17.vert.03||NC||8303||518535||periodicals||_||aja_sloleht_1998_01_17.ma||28||172||1
estonian_nc17.vert.03||NC||8303||518536||periodicals||_||aja_sloleht_1998_01_17.ma||289||1678||18
estonian_nc17.vert.03||NC||8303||518537||periodicals||_||aja_sloleht_1998_01_17.ma||134||816||9
estonian_nc17.vert.03||NC||8303||518538||periodicals||_||aja_sloleht_1998_01_17.ma||203||1439||12
estonian_nc17.vert.03||NC||8303||518539||periodicals||_||aja_sloleht_1998_01_17.ma||178||1139||7
estonian_nc17.vert.03||NC||8303||518540||periodicals||_||aja_sloleht_1998_01_17.ma||48||306||1
estonian_nc17.vert.03||NC||8303||518541||periodicals||_||aja_sloleht_1998_01_17.ma||148||1027||12
estonian_nc17.vert.03||NC||8303||518542||periodicals||_||aja_sloleht_1998_01_17.ma||13||60||1
estonian_nc17.vert.03||NC||8303||518543||periodicals||_||aja_sloleht_1998_01_17.ma||346||2286||21
estonian_nc17.vert.03||NC||8303||518544||periodicals||_||aja_sloleht_1998_01_17.ma||23||153||1
estonian_nc17.vert.03||NC||8303||518545||periodicals||_||aja_sloleht_1998_01_17.ma||369||2039||27
estonian_nc17.vert.03||NC||8303||518546||periodicals||_||aja_sloleht_1998_01_17.ma||321||2137||21
estonian_nc17.vert.03||NC||8303||518547||periodicals||_||aja_sloleht_1998_01_17.ma||35||213||1
estonian_nc17.vert.03||NC||8303||518548||periodicals||_||aja_sloleht_1998_01_17.ma||169||1204||13
estonian_nc17.vert.03||NC||8303||518549||periodicals||_||aja_sloleht_1998_01_17.ma||31||205||1
estonian_nc17.vert.03||NC||8303||518550||periodicals||_||aja_sloleht_1998_01_17.ma||1890||14049||113
estonian_nc17.vert.03||NC||8303||518551||periodicals||_||aja_sloleht_1998_01_17.ma||516||3777||22
estonian_nc17.vert.03||NC||8303||518552||periodicals||_||aja_sloleht_1998_01_17.ma||26||199||1
estonian_nc17.vert.03||NC||8303||518553||periodicals||_||aja_sloleht_1998_01_17.ma||316||2075||20
estonian_nc17.vert.03||NC||8303||518554||periodicals||_||aja_sloleht_1998_01_17.ma||724||4753||42
estonian_nc17.vert.03||NC||8303||518555||periodicals||_||aja_sloleht_1998_01_17.ma||170||1030||10
estonian_nc17.vert.03||NC||8303||518556||periodicals||_||aja_sloleht_1998_01_17.ma||263||1665||17
estonian_nc17.vert.03||NC||8303||518557||periodicals||_||aja_sloleht_1998_01_17.ma||401||2732||24
estonian_nc17.vert.03||NC||8303||518558||periodicals||_||aja_sloleht_1998_01_17.ma||798||5156||43
estonian_nc17.vert.03||NC||8303||518559||periodicals||_||aja_sloleht_1998_01_17.ma||129||768||7
estonian_nc17.vert.03||NC||8303||518560||periodicals||_||aja_sloleht_1998_01_17.ma||701||5172||48
estonian_nc17.vert.03||NC||8303||518561||periodicals||_||aja_sloleht_1998_01_17.ma||467||2843||32
estonian_nc17.vert.03||NC||8303||518562||periodicals||_||aja_sloleht_1998_01_17.ma||144||1032||11
estonian_nc17.vert.03||NC||8303||518563||periodicals||_||aja_sloleht_1998_01_17.ma||20||142||2
estonian_nc17.vert.03||NC||8303||518564||periodicals||_||aja_sloleht_1998_01_17.ma||215||1451||15
estonian_nc17.vert.03||NC||8303||518565||periodicals||_||aja_sloleht_1998_01_17.ma||757||5174||33
estonian_nc17.vert.03||NC||8303||518566||periodicals||_||aja_sloleht_1998_01_17.ma||139||949||8
estonian_nc17.vert.03||NC||8303||518567||periodicals||_||aja_sloleht_1998_01_17.ma||82||522||6
estonian_nc17.vert.03||NC||8303||518568||periodicals||_||aja_sloleht_1998_01_17.ma||123||879||7
estonian_nc17.vert.03||NC||8303||518569||periodicals||_||aja_sloleht_1998_01_17.ma||617||3882||47
estonian_nc17.vert.03||NC||8303||518570||periodicals||_||aja_sloleht_1998_01_17.ma||454||2276||32
estonian_nc17.vert.03||NC||8303||518571||periodicals||_||aja_sloleht_1998_01_17.ma||2712||17980||444
estonian_nc17.vert.03||NC||8303||518572||periodicals||_||aja_sloleht_1998_01_17.ma||294||2144||19
estonian_nc17.vert.03||NC||8303||518573||periodicals||_||aja_sloleht_1998_01_17.ma||423||2769||22
estonian_nc17.vert.03||NC||8303||518574||periodicals||_||aja_sloleht_1998_01_17.ma||21||133||1
estonian_nc17.vert.03||NC||8303||518575||periodicals||_||aja_sloleht_1998_01_17.ma||90||562||5
estonian_nc17.vert.03||NC||8303||518576||periodicals||_||aja_sloleht_1998_01_17.ma||24||137||1
estonian_nc17.vert.03||NC||8303||518577||periodicals||_||aja_sloleht_1998_01_17.ma||380||2635||24
estonian_nc17.vert.03||NC||8303||518578||periodicals||_||aja_sloleht_1998_01_17.ma||9||70||1
estonian_nc17.vert.03||NC||8303||518579||periodicals||_||aja_sloleht_1998_01_17.ma||255||1828||15
estonian_nc17.vert.03||NC||8303||518580||periodicals||_||aja_sloleht_1998_01_17.ma||393||2712||23
estonian_nc17.vert.03||NC||8303||518581||periodicals||_||aja_sloleht_1998_01_17.ma||22||139||1
estonian_nc17.vert.03||NC||8303||518582||periodicals||_||aja_sloleht_1998_01_17.ma||197||1418||12
estonian_nc17.vert.03||NC||8303||518583||periodicals||_||aja_sloleht_1998_01_17.ma||9||62||1
estonian_nc17.vert.03||NC||8303||518584||periodicals||_||aja_sloleht_1998_01_17.ma||132||959||8
estonian_nc17.vert.03||NC||8303||518585||periodicals||_||aja_sloleht_1998_01_17.ma||14||105||1
estonian_nc17.vert.03||NC||8303||518586||periodicals||_||aja_sloleht_1998_01_17.ma||605||4414||31
estonian_nc17.vert.03||NC||8303||518587||periodicals||_||aja_sloleht_1998_01_17.ma||138||972||8
estonian_nc17.vert.03||NC||8303||518588||periodicals||_||aja_sloleht_1998_01_17.ma||395||2515||23
estonian_nc17.vert.03||NC||8303||518589||periodicals||_||aja_sloleht_1998_01_17.ma||120||823||8
estonian_nc17.vert.03||NC||8303||518590||periodicals||_||aja_sloleht_1998_01_17.ma||103||697||6
estonian_nc17.vert.03||NC||8303||518591||periodicals||_||aja_sloleht_1998_01_17.ma||335||2022||21
estonian_nc17.vert.03||NC||8303||518592||periodicals||_||aja_sloleht_1998_01_17.ma||334||2363||20
estonian_nc17.vert.03||NC||8356||522102||periodicals||_||aja_sloleht_1998_01_25.ma||506||2700||33
estonian_nc17.vert.03||NC||8356||522103||periodicals||_||aja_sloleht_1998_01_25.ma||159||745||16
estonian_nc17.vert.03||NC||8356||522104||periodicals||_||aja_sloleht_1998_01_25.ma||576||3986||44
estonian_nc17.vert.03||NC||8356||522105||periodicals||_||aja_sloleht_1998_01_25.ma||118||805||8
estonian_nc17.vert.03||NC||8356||522106||periodicals||_||aja_sloleht_1998_01_25.ma||25||183||1
estonian_nc17.vert.03||NC||8356||522107||periodicals||_||aja_sloleht_1998_01_25.ma||474||3346||42
estonian_nc17.vert.03||NC||8356||522108||periodicals||_||aja_sloleht_1998_01_25.ma||12||80||1
estonian_nc17.vert.03||NC||8356||522109||periodicals||_||aja_sloleht_1998_01_25.ma||566||2780||20
estonian_nc17.vert.03||NC||8356||522110||periodicals||_||aja_sloleht_1998_01_25.ma||206||1703||7
estonian_nc17.vert.03||NC||8356||522111||periodicals||_||aja_sloleht_1998_01_25.ma||43||228||1
estonian_nc17.vert.03||NC||8356||522112||periodicals||_||aja_sloleht_1998_01_25.ma||528||3433||28
estonian_nc17.vert.03||NC||8356||522113||periodicals||_||aja_sloleht_1998_01_25.ma||416||3252||24
estonian_nc17.vert.03||NC||8356||522114||periodicals||_||aja_sloleht_1998_01_25.ma||542||3552||30
estonian_nc17.vert.03||NC||8356||522115||periodicals||_||aja_sloleht_1998_01_25.ma||95||517||12
estonian_nc17.vert.03||NC||8356||522116||periodicals||_||aja_sloleht_1998_01_25.ma||33||138||3
estonian_nc17.vert.03||NC||8356||522117||periodicals||_||aja_sloleht_1998_01_25.ma||431||2995||32
estonian_nc17.vert.03||NC||8356||522118||periodicals||_||aja_sloleht_1998_01_25.ma||717||4619||51
estonian_nc17.vert.03||NC||8356||522119||periodicals||_||aja_sloleht_1998_01_25.ma||156||1085||7
estonian_nc17.vert.03||NC||8356||522120||periodicals||_||aja_sloleht_1998_01_25.ma||6||46||1
estonian_nc17.vert.03||NC||8356||522121||periodicals||_||aja_sloleht_1998_01_25.ma||396||2388||20
estonian_nc17.vert.03||NC||8356||522122||periodicals||_||aja_sloleht_1998_01_25.ma||823||4803||76
estonian_nc17.vert.03||NC||8356||522123||periodicals||_||aja_sloleht_1998_01_25.ma||277||1876||22
estonian_nc17.vert.03||NC||8356||522124||periodicals||_||aja_sloleht_1998_01_25.ma||133||900||11
estonian_nc17.vert.03||NC||8356||522125||periodicals||_||aja_sloleht_1998_01_25.ma||507||3141||29
estonian_nc17.vert.03||NC||8356||522126||periodicals||_||aja_sloleht_1998_01_25.ma||63||449||4
estonian_nc17.vert.03||NC||8356||522127||periodicals||_||aja_sloleht_1998_01_25.ma||38||295||1
estonian_nc17.vert.03||NC||8356||522128||periodicals||_||aja_sloleht_1998_01_25.ma||712||4405||49
estonian_nc17.vert.03||NC||8356||522129||periodicals||_||aja_sloleht_1998_01_25.ma||1351||8929||63
estonian_nc17.vert.03||NC||8356||522130||periodicals||_||aja_sloleht_1998_01_25.ma||828||5525||55
estonian_nc17.vert.03||NC||8356||522131||periodicals||_||aja_sloleht_1998_01_25.ma||829||5211||60
estonian_nc17.vert.03||NC||8356||522132||periodicals||_||aja_sloleht_1998_01_25.ma||155||865||11
estonian_nc17.vert.03||NC||8356||522133||periodicals||_||aja_sloleht_1998_01_25.ma||67||457||5
estonian_nc17.vert.03||NC||8356||522134||periodicals||_||aja_sloleht_1998_01_25.ma||8||43||1
estonian_nc17.vert.03||NC||8356||522135||periodicals||_||aja_sloleht_1998_01_25.ma||323||2041||29
estonian_nc17.vert.03||NC||8356||522136||periodicals||_||aja_sloleht_1998_01_25.ma||185||1375||11
estonian_nc17.vert.03||NC||8356||522137||periodicals||_||aja_sloleht_1998_01_25.ma||7||49||1
estonian_nc17.vert.03||NC||8356||522138||periodicals||_||aja_sloleht_1998_01_25.ma||207||1325||14
estonian_nc17.vert.03||NC||8356||522139||periodicals||_||aja_sloleht_1998_01_25.ma||8||41||1
estonian_nc17.vert.03||NC||8356||522140||periodicals||_||aja_sloleht_1998_01_25.ma||175||1166||8
estonian_nc17.vert.03||NC||8356||522141||periodicals||_||aja_sloleht_1998_01_25.ma||1||8||1
estonian_nc17.vert.03||NC||8356||522142||periodicals||_||aja_sloleht_1998_01_25.ma||608||4370||38
estonian_nc17.vert.03||NC||8356||522143||periodicals||_||aja_sloleht_1998_01_25.ma||97||594||5
estonian_nc17.vert.03||NC||8356||522144||periodicals||_||aja_sloleht_1998_01_25.ma||22||125||1
estonian_nc17.vert.03||NC||8356||522145||periodicals||_||aja_sloleht_1998_01_25.ma||1||9||1
estonian_nc17.vert.03||NC||8356||522146||periodicals||_||aja_sloleht_1998_01_25.ma||862||4971||63
estonian_nc17.vert.03||NC||8356||522147||periodicals||_||aja_sloleht_1998_01_25.ma||377||2531||23
estonian_nc17.vert.03||NC||8356||522148||periodicals||_||aja_sloleht_1998_01_25.ma||17||100||1
estonian_nc17.vert.03||NC||8356||522149||periodicals||_||aja_sloleht_1998_01_25.ma||292||1847||19
estonian_nc17.vert.03||NC||8356||522150||periodicals||_||aja_sloleht_1998_01_25.ma||498||3211||32
estonian_nc17.vert.03||NC||8356||522151||periodicals||_||aja_sloleht_1998_01_25.ma||525||3065||31
estonian_nc17.vert.03||NC||8356||522152||periodicals||_||aja_sloleht_1998_01_25.ma||1089||6944||96
estonian_nc17.vert.03||NC||8356||522153||periodicals||_||aja_sloleht_1998_01_25.ma||26||181||2
estonian_nc17.vert.03||NC||8356||522154||periodicals||_||aja_sloleht_1998_01_25.ma||134||1017||12
estonian_nc17.vert.03||NC||8356||522155||periodicals||_||aja_sloleht_1998_01_25.ma||21||126||1
estonian_nc17.vert.03||NC||8356||522156||periodicals||_||aja_sloleht_1998_01_25.ma||129||921||11
estonian_nc17.vert.03||NC||8356||522157||periodicals||_||aja_sloleht_1998_01_25.ma||12||73||1
estonian_nc17.vert.03||NC||8356||522158||periodicals||_||aja_sloleht_1998_01_25.ma||162||1071||11
estonian_nc17.vert.03||NC||8356||522159||periodicals||_||aja_sloleht_1998_01_25.ma||710||4696||47
estonian_nc17.vert.03||NC||8356||522160||periodicals||_||aja_sloleht_1998_01_25.ma||364||2042||23
estonian_nc17.vert.03||NC||8356||522161||periodicals||_||aja_sloleht_1998_01_25.ma||388||2334||34
estonian_nc17.vert.03||NC||8356||522162||periodicals||_||aja_sloleht_1998_01_25.ma||1079||7118||78
estonian_nc17.vert.03||NC||8368||522957||periodicals||_||aja_sloleht_1998_09_30.ma||40||284||4
